inscricao_id,criterio_id,resposta,confirmado
56639,6,false,true
56639,7,false,true
56639,8,false,true
56639,9,false,true
56639,10,false,true
56639,11,false,true
56639,12,false,true
56639,13,false,true
56642,1,false,true
56642,2,true,true
56642,3,false,true
56642,4,false,true
56642,5,false,true
56642,6,false,true
56642,7,false,true
56642,8,false,true
56642,9,false,true
56642,10,false,true
56642,11,false,true
56642,12,false,true
56642,13,false,true
56644,1,false,true
56644,2,false,true
56644,3,false,true
56644,4,false,true
56644,5,false,true
56644,6,true,true
56644,7,false,true
56644,8,false,true
56644,9,false,true
56644,10,false,true
56644,11,false,true
56644,12,false,true
56644,13,false,true
56645,1,false,true
56645,2,false,true
56645,3,false,true
56645,4,true,true
56645,5,false,true
56645,6,true,true
56645,7,false,true
56645,8,false,true
56645,9,false,true
56645,10,false,true
56645,11,false,true
56645,12,false,true
56645,13,false,true
56648,8,true,true
56649,1,false,true
56649,2,false,true
56649,3,false,true
56649,4,false,true
56649,5,false,true
56649,6,false,true
56649,7,false,true
56649,8,true,true
56649,9,false,true
56649,10,false,true
56649,11,false,true
56649,12,false,true
56649,13,false,true
56650,1,false,true
56650,2,false,true
56650,3,false,true
56650,4,false,true
56650,5,false,true
56650,6,true,true
56650,7,false,true
56650,8,false,true
56650,9,false,true
56650,10,false,true
56650,11,false,true
56650,12,false,true
56650,13,false,true
56651,1,false,true
56651,2,false,true
56651,3,false,true
56651,4,false,true
56651,5,false,true
56651,6,true,true
56651,7,true,true
56651,8,false,true
56651,9,false,true
56651,10,true,true
56651,11,false,true
56651,12,false,true
56651,13,false,true
56653,1,false,true
56653,2,false,true
56653,3,false,true
56653,4,false,true
56653,5,false,true
56653,6,true,true
56653,7,true,true
56653,8,false,true
56653,9,false,true
56653,10,false,true
56653,11,false,true
56653,12,false,true
56653,13,false,true
56656,6,true,true
56658,1,false,true
56658,2,false,true
56658,3,false,true
56658,4,false,true
56658,5,false,true
56658,6,true,true
56658,7,false,true
56658,8,false,true
56658,9,false,true
56658,10,false,true
56658,11,false,true
56658,12,false,true
56658,13,false,true
56659,1,false,true
56659,2,false,true
56659,3,false,true
56659,4,false,true
56659,5,false,true
56659,6,false,true
56659,7,false,true
56659,8,false,true
56659,9,false,true
56659,10,false,true
56659,11,false,true
56659,12,false,true
56659,13,false,true
56660,1,false,true
56660,2,false,true
56660,3,false,true
56660,4,false,true
56660,5,false,true
56660,6,true,true
56660,7,true,true
56660,8,false,true
56660,9,false,true
56660,10,false,true
56660,11,false,true
56660,12,false,true
56660,13,false,true
56661,7,true,true
56661,13,true,true
56663,1,false,true
56663,2,false,true
56663,3,false,true
56663,4,false,true
56663,5,false,true
56663,6,false,true
56663,7,false,true
56663,8,false,true
56663,9,true,true
56663,10,false,true
56663,11,false,true
56663,12,false,true
56663,13,false,true
56664,1,false,true
56664,2,false,true
56664,3,false,true
56664,4,false,true
56664,5,false,true
56664,6,true,true
56664,7,false,true
56664,8,false,true
56664,9,false,true
56664,10,false,true
56664,11,false,true
56664,12,false,true
56664,13,false,true
56665,1,false,true
56665,2,true,true
56665,3,false,true
56665,4,false,true
56665,5,false,true
56665,6,false,true
56665,7,false,true
56665,8,false,true
56665,9,false,true
56665,10,false,true
56665,11,false,true
56665,12,false,true
56665,13,false,true
56668,1,false,true
56668,2,false,true
56668,3,false,true
56668,4,false,true
56668,5,false,true
56668,6,true,true
56668,7,false,true
56668,8,false,true
56668,9,false,true
56668,10,false,true
56668,11,false,true
56668,12,false,true
56668,13,false,true
56669,1,true,true
56670,1,false,true
56670,2,false,true
56670,3,false,true
56670,4,false,true
56670,5,false,true
56670,6,true,true
56670,7,false,true
56670,8,false,true
56670,9,false,true
56670,10,false,true
56670,11,false,true
56670,12,false,true
56670,13,false,true
56673,1,false,true
56673,2,false,true
56673,3,false,true
56673,4,false,true
56673,5,false,true
56673,6,true,true
56673,7,true,true
56673,8,false,true
56673,9,true,true
56673,10,false,true
56673,11,false,true
56673,12,false,true
56673,13,false,true
56676,1,false,true
56676,2,false,true
56676,3,false,true
56676,4,false,true
56676,5,false,true
56676,6,true,true
56676,7,false,true
56676,8,false,true
56676,9,false,true
56676,10,false,true
56676,11,false,true
56676,12,false,true
56676,13,false,true
56678,1,false,true
56678,2,false,true
56678,3,false,true
56678,4,false,true
56678,5,false,true
56678,6,true,true
56678,7,false,true
56678,8,false,true
56678,9,false,true
56678,10,false,true
56678,11,false,true
56678,12,false,true
56678,13,false,true
56679,1,false,true
56679,2,false,true
56679,3,false,true
56679,4,false,true
56679,5,false,true
56679,6,false,true
56679,7,false,true
56679,8,false,true
56679,9,false,true
56679,10,false,true
56679,11,false,true
56679,12,true,true
56679,13,false,true
56681,1,false,true
56681,2,false,true
56681,3,false,true
56681,4,false,true
56681,5,false,true
56681,6,true,true
56681,7,false,true
56681,8,true,true
56681,9,false,true
56681,10,false,true
56681,11,false,true
56681,12,false,true
56681,13,false,true
56683,1,false,true
56683,2,false,true
56683,3,false,true
56683,4,false,true
56683,5,false,true
56683,6,true,true
56683,7,false,true
56683,8,false,true
56683,9,false,true
56683,10,false,true
56683,11,false,true
56683,12,false,true
56683,13,false,true
56686,5,true,true
56686,6,true,true
56687,1,false,true
56687,2,false,true
56687,3,false,true
56687,4,false,true
56687,5,false,true
56687,6,false,true
56687,7,false,true
56687,8,false,true
56687,9,false,true
56687,10,false,true
56687,11,false,true
56687,12,true,true
56687,13,false,true
56688,1,false,true
56688,2,false,true
56688,3,false,true
56688,4,false,true
56688,5,false,true
56688,6,true,true
56688,7,false,true
56688,8,false,true
56688,9,false,true
56688,10,false,true
56688,11,false,true
56688,12,false,true
56688,13,false,true
56689,6,true,true
56689,7,true,true
56691,1,false,true
56691,2,false,true
56691,3,false,true
56691,4,false,true
56691,5,false,true
56691,6,true,true
56691,7,false,true
56691,8,true,true
56691,9,false,true
56691,10,false,true
56691,11,false,true
56691,12,false,true
56691,13,false,true
56693,1,false,true
56693,2,false,true
56693,3,false,true
56693,4,false,true
56693,5,false,true
56693,6,true,true
56693,7,false,true
56693,8,false,true
56693,9,false,true
56693,10,false,true
56693,11,false,true
56693,12,false,true
56693,13,false,true
56699,1,false,true
56699,2,true,true
56699,3,false,true
56699,4,false,true
56699,5,false,true
56699,6,true,true
56699,7,false,true
56699,8,false,true
56699,9,false,true
56699,10,false,true
56699,11,false,true
56699,12,false,true
56699,13,false,true
56700,1,false,true
56700,2,false,true
56700,3,false,true
56700,4,false,true
56700,5,false,true
56700,6,false,true
56700,7,false,true
56700,8,false,true
56700,9,false,true
56700,10,false,true
56700,11,false,true
56700,12,false,true
56700,13,false,true
56702,1,false,true
56702,2,false,true
56702,3,false,true
56702,4,false,true
56702,5,false,true
56702,6,false,true
56702,7,false,true
56702,8,false,true
56702,9,false,true
56702,10,false,true
56702,11,false,true
56702,12,false,true
56702,13,false,true
56703,1,false,true
56703,2,true,true
56703,3,false,true
56703,4,false,true
56703,5,false,true
56703,6,true,true
56703,7,false,true
56703,8,false,true
56703,9,false,true
56703,10,false,true
56703,11,false,true
56703,12,false,true
56703,13,false,true
56711,6,true,false
56711,9,false,true
56716,6,true,true
56717,6,true,true
56718,6,true,true
56719,6,true,true
56720,1,false,true
56720,2,false,true
56720,3,false,true
56720,4,false,true
56720,5,false,true
56720,6,true,true
56720,7,true,true
56720,8,false,true
56720,9,false,true
56720,10,false,true
56720,11,false,true
56720,12,false,true
56720,13,false,true
56724,5,true,false
56727,1,false,true
56727,2,false,true
56727,3,false,true
56727,4,false,true
56727,5,false,true
56727,6,true,true
56727,7,false,true
56727,8,false,true
56727,9,false,true
56727,10,false,true
56727,11,false,true
56727,12,false,true
56727,13,false,true
56730,1,false,true
56730,2,false,true
56730,3,false,true
56730,4,false,true
56730,5,false,true
56730,6,true,true
56730,7,false,true
56730,8,false,true
56730,9,false,true
56730,10,false,true
56730,11,false,true
56730,12,false,true
56730,13,false,true
56731,1,false,true
56731,2,false,true
56731,3,false,true
56731,4,false,true
56731,5,false,true
56731,6,false,true
56731,7,false,true
56731,8,false,true
56731,9,true,true
56731,10,false,true
56731,11,false,true
56731,12,false,true
56731,13,false,true
56733,1,false,true
56733,2,true,true
56733,3,false,true
56733,4,false,true
56733,5,false,true
56733,6,false,true
56733,7,false,true
56733,8,false,true
56733,9,false,true
56733,10,false,true
56733,11,false,true
56733,12,false,true
56733,13,false,true
56734,1,true,true
56734,2,false,true
56734,3,false,true
56734,4,false,true
56734,5,false,true
56734,6,false,true
56734,7,false,true
56734,8,true,true
56734,9,false,true
56734,10,false,true
56734,11,false,true
56734,12,false,true
56734,13,false,true
56737,1,false,true
56737,2,false,true
56737,3,false,true
56737,4,false,true
56737,5,false,true
56737,6,true,true
56737,7,false,true
56737,8,false,true
56737,9,false,true
56737,10,false,true
56737,11,false,true
56737,12,false,true
56737,13,false,true
56738,1,false,true
56738,2,false,true
56738,3,false,true
56738,4,false,true
56738,5,false,true
56738,6,true,true
56738,7,false,true
56738,8,false,true
56738,9,false,true
56738,10,false,true
56738,11,false,true
56738,12,false,true
56738,13,false,true
56740,1,false,true
56740,2,false,true
56740,3,false,true
56740,4,false,true
56740,5,false,true
56740,6,true,true
56740,7,false,true
56740,8,false,true
56740,9,false,true
56740,10,false,true
56740,11,false,true
56740,12,false,true
56740,13,false,true
56741,1,false,true
56741,2,false,true
56741,3,false,true
56741,4,false,true
56741,5,false,true
56741,6,false,true
56741,7,false,true
56741,8,false,true
56741,9,false,true
56741,10,false,true
56741,11,false,true
56741,12,false,true
56741,13,false,true
56745,1,false,true
56745,2,false,true
56745,3,false,true
56745,4,false,true
56745,5,false,true
56745,6,true,true
56745,7,false,true
56745,8,false,true
56745,9,false,true
56745,10,false,true
56745,11,false,true
56745,12,false,true
56745,13,false,true
56747,6,true,true
56748,1,false,true
56748,2,false,true
56748,3,false,true
56748,4,false,true
56748,5,false,true
56748,6,false,true
56748,7,false,true
56748,8,false,true
56748,9,false,true
56748,10,false,true
56748,11,false,true
56748,12,false,true
56748,13,false,true
56750,1,false,true
56750,2,false,true
56750,3,false,true
56750,4,false,true
56750,5,false,true
56750,6,false,true
56750,7,false,true
56750,8,false,true
56750,9,false,true
56750,10,false,true
56750,11,false,true
56750,12,true,true
56750,13,false,true
56751,1,false,true
56751,2,false,true
56751,3,false,true
56751,4,false,true
56751,5,false,true
56751,6,false,true
56751,7,false,true
56751,8,false,true
56751,9,false,true
56751,10,false,true
56751,11,false,true
56751,12,false,true
56751,13,false,true
56753,1,false,true
56753,2,false,true
56753,3,false,true
56753,4,false,true
56753,5,false,true
56753,6,true,true
56753,7,false,true
56753,8,false,true
56753,9,false,true
56753,10,false,true
56753,11,false,true
56753,12,false,true
56753,13,false,true
56754,8,true,true
56755,1,false,true
56755,2,true,true
56755,3,false,true
56755,4,false,true
56755,5,false,true
56755,6,true,true
56755,7,false,true
56755,8,false,true
56755,9,false,true
56755,10,false,true
56755,11,false,true
56755,12,false,true
56755,13,false,true
56756,1,false,true
56756,2,false,true
56756,3,false,true
56756,4,false,true
56756,5,false,true
56756,6,true,true
56756,7,true,true
56756,8,true,true
56756,9,false,true
56756,10,false,true
56756,11,false,true
56756,12,false,true
56756,13,false,true
56757,1,false,true
56757,2,false,true
56757,3,false,true
56757,4,false,true
56757,5,false,true
56757,6,false,true
56757,7,false,true
56757,8,false,true
56757,9,false,true
56757,10,false,true
56757,11,false,true
56757,12,false,true
56757,13,false,true
56758,1,true,true
56760,1,false,true
56760,2,false,true
56760,3,false,true
56760,4,false,true
56760,5,false,true
56760,6,false,true
56760,7,false,true
56760,8,false,true
56760,9,false,true
56760,10,false,true
56760,11,false,true
56760,12,true,true
56760,13,false,true
56762,6,true,false
56762,12,true,false
56763,6,true,true
56763,8,true,true
56766,6,true,true
56767,1,false,true
56767,2,false,true
56767,3,true,true
56767,4,false,true
56767,5,true,true
56767,6,false,true
56767,7,false,true
56767,8,true,true
56767,9,false,true
56767,10,false,true
56767,11,false,true
56767,12,false,true
56767,13,false,true
56768,4,true,true
56768,6,true,true
56771,1,false,true
56771,2,false,true
56771,3,false,true
56771,4,false,true
56771,5,false,true
56771,6,true,true
56771,7,false,true
56771,8,false,true
56771,9,false,true
56771,10,true,true
56771,11,false,true
56771,12,true,true
56771,13,false,true
56773,1,false,true
56773,2,false,true
56773,3,false,true
56773,4,false,true
56773,5,false,true
56773,6,false,true
56773,7,false,true
56773,8,false,true
56773,9,false,true
56773,10,false,true
56773,11,false,true
56773,12,false,true
56773,13,false,true
56774,3,true,true
56774,4,true,true
56774,6,true,true
56774,7,true,true
56775,1,false,true
56775,2,false,true
56775,3,false,true
56775,4,false,true
56775,5,false,true
56775,6,true,true
56775,7,false,true
56775,8,false,true
56775,9,false,true
56775,10,false,true
56775,11,false,true
56775,12,false,true
56775,13,false,true
56781,1,false,true
56781,2,true,true
56781,3,false,true
56781,4,false,true
56781,5,false,true
56781,6,true,true
56781,7,false,true
56781,8,false,true
56781,9,false,true
56781,10,false,true
56781,11,false,true
56781,12,false,true
56781,13,false,true
56782,1,false,true
56782,2,false,true
56782,3,false,true
56782,4,false,true
56782,5,false,true
56782,6,false,true
56782,7,false,true
56782,8,true,true
56782,9,false,true
56782,10,false,true
56782,11,false,true
56782,12,false,true
56782,13,false,true
56783,1,false,true
56783,2,false,true
56783,3,false,true
56783,4,false,true
56783,5,false,true
56783,6,true,true
56783,7,false,true
56783,8,false,true
56783,9,false,true
56783,10,false,true
56783,11,false,true
56783,12,true,true
56783,13,false,true
56784,1,false,true
56784,2,false,true
56784,3,false,true
56784,4,false,true
56784,5,false,true
56784,6,true,true
56784,7,false,true
56784,8,false,true
56784,9,false,true
56784,10,false,true
56784,11,false,true
56784,12,false,true
56784,13,false,true
56785,1,false,true
56785,2,false,true
56785,3,false,true
56785,4,false,true
56785,5,false,true
56785,6,true,true
56785,7,false,true
56785,8,false,true
56785,9,false,true
56785,10,false,true
56785,11,false,true
56785,12,false,true
56785,13,false,true
56790,9,true,false
56792,3,true,true
56796,2,true,true
56796,9,true,true
56801,1,false,true
56801,2,false,true
56801,3,false,true
56801,4,false,true
56801,5,false,true
56801,6,true,true
56801,7,false,true
56801,8,false,true
56801,9,false,true
56801,10,false,true
56801,11,false,true
56801,12,false,true
56801,13,false,true
56802,1,false,true
56802,2,false,true
56802,3,false,true
56802,4,false,true
56802,5,false,true
56802,6,true,true
56802,7,false,true
56802,8,false,true
56802,9,false,true
56802,10,false,true
56802,11,false,true
56802,12,false,true
56802,13,false,true
56803,1,false,true
56803,2,false,true
56803,3,false,true
56803,4,false,true
56803,5,false,true
56803,6,true,true
56803,7,false,true
56803,8,false,true
56803,9,false,true
56803,10,false,true
56803,11,false,true
56803,12,false,true
56803,13,false,true
56804,8,true,true
56804,12,true,true
56805,1,false,true
56805,2,false,true
56805,3,false,true
56805,4,false,true
56805,5,false,true
56805,6,true,true
56805,7,false,true
56805,8,false,true
56805,9,false,true
56805,10,false,true
56805,11,false,true
56805,12,false,true
56805,13,false,true
56806,1,false,true
56806,2,false,true
56806,3,false,true
56806,4,false,true
56806,5,false,true
56806,6,false,true
56806,7,false,true
56806,8,false,true
56806,9,false,true
56806,10,false,true
56806,11,false,true
56806,12,false,true
56806,13,false,true
56807,1,false,true
56807,2,false,true
56807,3,false,true
56807,4,false,true
56807,5,false,true
56807,6,true,true
56807,7,false,true
56807,8,false,true
56807,9,false,true
56807,10,false,true
56807,11,false,true
56807,12,false,true
56807,13,false,true
56808,1,false,true
56808,2,false,true
56808,3,false,true
56808,4,false,true
56808,5,false,true
56808,6,false,true
56808,7,false,true
56808,8,false,true
56808,9,false,true
56808,10,false,true
56808,11,false,true
56808,12,false,true
56808,13,false,true
56810,1,false,true
56810,2,false,true
56810,3,false,true
56810,4,false,true
56810,5,false,true
56810,6,false,true
56810,7,false,true
56810,8,false,true
56810,9,true,true
56810,10,false,true
56810,11,false,true
56810,12,false,true
56810,13,false,true
56812,1,false,true
56812,2,false,true
56812,3,false,true
56812,4,false,true
56812,5,false,true
56812,6,true,true
56812,7,false,true
56812,8,false,true
56812,9,false,true
56812,10,false,true
56812,11,false,true
56812,12,false,true
56812,13,false,true
56813,1,false,true
56813,2,false,true
56813,3,false,true
56813,4,false,true
56813,5,false,true
56813,6,true,true
56813,7,true,true
56813,8,false,true
56813,9,false,true
56813,10,false,true
56813,11,false,true
56813,12,false,true
56813,13,false,true
56814,6,true,false
56817,1,false,true
56817,2,false,true
56817,3,false,true
56817,4,false,true
56817,5,false,true
56817,6,true,true
56817,7,false,true
56817,8,false,true
56817,9,false,true
56817,10,false,true
56817,11,false,true
56817,12,false,true
56817,13,false,true
56818,4,true,true
56818,5,true,true
56820,3,true,true
56820,6,true,true
56820,8,true,true
56823,1,false,true
56823,2,false,true
56823,3,false,true
56823,4,true,true
56823,5,false,true
56823,6,false,true
56823,7,false,true
56823,8,false,true
56823,9,false,true
56823,10,false,true
56823,11,false,true
56823,12,false,true
56823,13,false,true
56824,6,true,true
56824,12,true,true
56825,1,false,true
56825,2,false,true
56825,3,false,true
56825,4,false,true
56825,5,false,true
56825,6,true,true
56825,7,false,true
56825,8,false,true
56825,9,false,true
56825,10,false,true
56825,11,false,true
56825,12,true,true
56825,13,false,true
56827,8,true,true
56829,6,true,true
56830,6,true,true
56831,1,false,true
56831,2,false,true
56831,3,false,true
56831,4,false,true
56831,5,false,true
56831,6,true,true
56831,7,false,true
56831,8,false,true
56831,9,false,true
56831,10,false,true
56831,11,false,true
56831,12,false,true
56831,13,false,true
56832,1,true,true
56832,2,true,true
56835,1,false,true
56835,2,false,true
56835,3,false,true
56835,4,false,true
56835,5,false,true
56835,6,true,true
56835,7,false,true
56835,8,false,true
56835,9,false,true
56835,10,false,true
56835,11,false,true
56835,12,false,true
56835,13,false,true
56836,1,false,true
56836,2,false,true
56836,3,false,true
56836,4,false,true
56836,5,false,true
56836,6,true,true
56836,7,false,true
56836,8,false,true
56836,9,false,true
56836,10,false,true
56836,11,false,true
56836,12,false,true
56836,13,false,true
56838,1,false,true
56838,2,false,true
56838,3,false,true
56838,4,false,true
56838,5,false,true
56838,6,true,true
56838,7,false,true
56838,8,false,true
56838,9,false,true
56838,10,false,true
56838,11,false,true
56838,12,false,true
56838,13,false,true
56839,1,false,true
56839,2,false,true
56839,3,true,true
56839,4,true,true
56839,5,true,true
56839,6,false,true
56839,7,false,true
56839,8,false,true
56839,9,false,true
56839,10,false,true
56839,11,false,true
56839,12,false,true
56839,13,false,true
56842,1,false,true
56842,2,false,true
56842,3,false,true
56842,4,false,true
56842,5,false,true
56842,6,true,true
56842,7,true,true
56842,8,false,true
56842,9,false,true
56842,10,false,true
56842,11,false,true
56842,12,false,true
56842,13,false,true
56843,1,false,true
56843,2,false,true
56843,3,false,true
56843,4,false,true
56843,5,false,true
56843,6,true,true
56843,7,false,true
56843,8,false,true
56843,9,false,true
56843,10,false,true
56843,11,false,true
56843,12,false,true
56843,13,false,true
56846,6,true,true
56847,1,false,true
56847,2,false,true
56847,3,true,true
56847,4,true,true
56847,5,true,true
56847,6,true,true
56847,7,false,true
56847,8,false,true
56847,9,false,true
56847,10,false,true
56847,11,false,true
56847,12,false,true
56847,13,false,true
56849,1,false,true
56849,2,false,true
56849,3,false,true
56849,4,false,true
56849,5,false,true
56849,6,true,true
56849,7,false,true
56849,8,false,true
56849,9,false,true
56849,10,false,true
56849,11,false,true
56849,12,false,true
56849,13,false,true
56853,1,false,true
56853,2,false,true
56853,3,false,true
56853,4,false,true
56853,5,false,true
56853,6,false,true
56853,7,false,true
56853,8,false,true
56853,9,false,true
56853,10,false,true
56853,11,false,true
56853,12,false,true
56853,13,false,true
56854,1,false,true
56854,2,false,true
56854,3,false,true
56854,4,false,true
56854,5,false,true
56854,6,true,true
56854,7,false,true
56854,8,false,true
56854,9,false,true
56854,10,true,true
56854,11,false,true
56854,12,false,true
56854,13,true,true
56856,1,false,true
56856,2,false,true
56856,3,false,true
56856,4,false,true
56856,5,false,true
56856,6,true,true
56856,7,false,true
56856,8,false,true
56856,9,false,true
56856,10,false,true
56856,11,false,true
56856,12,false,true
56856,13,false,true
56857,6,true,true
56857,12,true,true
56860,1,false,true
56860,2,false,true
56860,3,false,true
56860,4,true,true
56860,5,false,true
56860,6,false,true
56860,7,false,true
56860,8,false,true
56860,9,true,true
56860,10,false,true
56860,11,false,true
56860,12,false,true
56860,13,false,true
56862,1,false,true
56862,2,true,true
56862,3,false,true
56862,4,false,true
56862,5,false,true
56862,6,false,true
56862,7,false,true
56862,8,false,true
56862,9,false,true
56862,10,false,true
56862,11,false,true
56862,12,false,true
56862,13,false,true
56863,6,true,true
56863,7,true,true
56863,13,true,true
56865,1,false,true
56865,2,true,true
56865,3,false,true
56865,4,false,true
56865,5,false,true
56865,6,true,true
56865,7,false,true
56865,8,false,true
56865,9,false,true
56865,10,false,true
56865,11,false,true
56865,12,false,true
56865,13,false,true
56870,1,false,true
56870,2,true,true
56870,3,false,true
56870,4,false,true
56870,5,false,true
56870,6,false,true
56870,7,false,true
56870,8,false,true
56870,9,false,true
56870,10,false,true
56870,11,false,true
56870,12,false,true
56870,13,false,true
56871,1,false,true
56871,2,false,true
56871,3,false,true
56871,4,false,true
56871,5,false,true
56871,6,true,true
56871,7,false,true
56871,8,false,true
56871,9,false,true
56871,10,false,true
56871,11,false,true
56871,12,false,true
56871,13,false,true
56874,1,false,true
56874,2,false,true
56874,3,false,true
56874,4,false,true
56874,5,false,true
56874,6,true,true
56874,7,false,true
56874,8,false,true
56874,9,false,true
56874,10,false,true
56874,11,false,true
56874,12,false,true
56874,13,false,true
56876,6,true,true
56878,1,false,true
56878,2,false,true
56878,3,false,true
56878,4,false,true
56878,5,false,true
56878,6,true,true
56878,7,true,true
56878,8,false,true
56878,9,false,true
56878,10,false,true
56878,11,false,true
56878,12,false,true
56878,13,false,true
56879,1,false,true
56879,2,true,true
56879,3,false,true
56879,4,false,true
56879,5,false,true
56879,6,false,true
56879,7,false,true
56879,8,false,true
56879,9,false,true
56879,10,false,true
56879,11,false,true
56879,12,false,true
56879,13,false,true
56881,1,true,true
56881,2,false,true
56881,3,false,true
56881,4,false,true
56881,5,false,true
56881,6,true,true
56881,7,false,true
56881,8,false,true
56881,9,false,true
56881,10,false,true
56881,11,false,true
56881,12,false,true
56881,13,false,true
56884,1,false,true
56884,2,false,true
56884,3,false,true
56884,4,false,true
56884,5,false,true
56884,6,true,true
56884,7,false,true
56884,8,false,true
56884,9,false,true
56884,10,false,true
56884,11,false,true
56884,12,false,true
56884,13,false,true
56885,1,false,true
56885,2,true,true
56885,3,false,true
56885,4,false,true
56885,5,false,true
56885,6,false,true
56885,7,false,true
56885,8,false,true
56885,9,false,true
56885,10,false,true
56885,11,false,true
56885,12,false,true
56885,13,false,true
56889,2,true,true
56889,4,true,true
56889,5,true,true
56890,6,true,true
56891,1,false,true
56891,2,false,true
56891,3,false,true
56891,4,false,true
56891,5,false,true
56891,6,true,true
56891,7,true,true
56891,8,false,true
56891,9,false,true
56891,10,true,true
56891,11,false,true
56891,12,false,true
56891,13,true,true
56892,1,false,true
56892,2,false,true
56892,3,false,true
56892,4,false,true
56892,5,false,true
56892,6,false,true
56892,7,false,true
56892,8,false,true
56892,9,false,true
56892,10,false,true
56892,11,false,true
56892,12,false,true
56892,13,false,true
56894,6,true,true
56894,8,true,true
56902,6,true,true
56902,7,true,true
56904,1,true,true
56904,2,false,true
56904,3,false,true
56904,4,false,true
56904,5,false,true
56904,6,true,true
56904,7,false,true
56904,8,false,true
56904,9,false,true
56904,10,false,true
56904,11,false,true
56904,12,false,true
56904,13,false,true
56906,6,true,false
56909,1,false,true
56909,2,true,true
56909,3,false,true
56909,4,false,true
56909,5,false,true
56909,6,false,true
56909,7,false,true
56909,8,false,true
56909,9,false,true
56909,10,false,true
56909,11,false,true
56909,12,false,true
56909,13,false,true
56910,1,false,true
56910,2,true,true
56910,3,true,true
56910,4,true,true
56910,5,true,true
56910,6,false,true
56910,7,false,true
56910,8,false,true
56910,9,false,true
56910,10,false,true
56910,11,false,true
56910,12,false,true
56910,13,false,true
56912,1,false,true
56912,2,false,true
56912,3,false,true
56912,4,false,true
56912,5,false,true
56912,6,false,true
56912,7,false,true
56912,8,false,true
56912,9,false,true
56912,10,false,true
56912,11,false,true
56912,12,false,true
56912,13,false,true
56918,1,false,true
56918,2,true,true
56918,3,true,true
56918,4,true,true
56918,5,true,true
56918,6,true,true
56918,7,false,true
56918,8,true,true
56918,9,false,true
56918,10,false,true
56918,11,false,true
56918,12,false,true
56918,13,false,true
56922,1,false,true
56922,2,false,true
56922,3,false,true
56922,4,false,true
56922,5,false,true
56922,6,true,true
56922,7,false,true
56922,8,true,true
56922,9,false,true
56922,10,false,true
56922,11,false,true
56922,12,false,true
56922,13,false,true
56930,6,true,true
56930,7,true,true
56939,10,true,false
56941,1,true,true
56941,2,false,true
56941,3,false,true
56941,4,false,true
56941,5,false,true
56941,6,false,true
56941,7,false,true
56941,8,false,true
56941,9,true,true
56941,10,false,true
56941,11,false,true
56941,12,false,true
56941,13,false,true
56942,1,false,true
56942,2,false,true
56942,3,false,true
56942,4,false,true
56942,5,false,true
56942,6,true,true
56942,7,false,true
56942,8,false,true
56942,9,false,true
56942,10,false,true
56942,11,false,true
56942,12,true,true
56942,13,false,true
56943,1,false,true
56943,2,false,true
56943,3,false,true
56943,4,false,true
56943,5,false,true
56943,6,true,true
56943,7,false,true
56943,8,false,true
56943,9,false,true
56943,10,false,true
56943,11,false,true
56943,12,false,true
56943,13,false,true
56945,1,false,true
56945,2,false,true
56945,3,true,true
56945,4,false,true
56945,5,false,true
56945,6,false,true
56945,7,false,true
56945,8,false,true
56945,9,false,true
56945,10,false,true
56945,11,false,true
56945,12,false,true
56945,13,false,true
56953,1,false,true
56953,2,false,true
56953,3,false,true
56953,4,false,true
56953,5,true,true
56953,6,false,true
56953,7,false,true
56953,8,false,true
56953,9,false,true
56953,10,false,true
56953,11,false,true
56953,12,false,true
56953,13,false,true
56954,1,false,true
56954,2,true,true
56954,3,false,true
56954,4,false,true
56954,5,false,true
56954,6,true,true
56954,7,false,true
56954,8,false,true
56954,9,false,true
56954,10,false,true
56954,11,false,true
56954,12,false,true
56954,13,false,true
56957,13,true,true
56961,1,false,true
56961,2,true,true
56961,3,false,true
56961,4,false,true
56961,5,false,true
56961,6,true,true
56961,7,false,true
56961,8,false,true
56961,9,false,true
56961,10,false,true
56961,11,false,true
56961,12,false,true
56961,13,false,true
56963,1,false,true
56963,2,false,true
56963,3,false,true
56963,4,false,true
56963,5,false,true
56963,6,true,true
56963,7,false,true
56963,8,false,true
56963,9,false,true
56963,10,false,true
56963,11,false,true
56963,12,false,true
56963,13,false,true
56965,9,false,true
56965,10,true,true
56972,9,true,true
56977,1,false,true
56977,2,true,true
56977,3,false,true
56977,4,false,true
56977,5,false,true
56977,6,false,true
56977,7,false,true
56977,8,false,true
56977,9,false,true
56977,10,false,true
56977,11,false,true
56977,12,false,true
56977,13,false,true
56980,1,false,true
56980,2,false,true
56980,3,false,true
56980,4,false,true
56980,5,false,true
56980,6,true,true
56980,7,false,true
56980,8,false,true
56980,9,false,true
56980,10,false,true
56980,11,false,true
56980,12,false,true
56980,13,false,true
56981,1,false,true
56981,2,false,true
56981,3,false,true
56981,4,false,true
56981,5,false,true
56981,6,true,true
56981,7,false,true
56981,8,false,true
56981,9,false,true
56981,10,false,true
56981,11,false,true
56981,12,false,true
56981,13,false,true
56984,1,false,true
56984,2,false,true
56984,3,false,true
56984,4,false,true
56984,5,false,true
56984,6,true,true
56984,7,false,true
56984,8,false,true
56984,9,false,true
56984,10,false,true
56984,11,false,true
56984,12,false,true
56984,13,false,true
56987,4,true,true
56987,5,true,true
56987,6,true,true
56989,1,false,true
